PERMNO,date,NCUSIP,TICKER,PRC,RET,ewretd,sprtrn
14593,20031014,03783310,AAPL,24.55000,0.008214,0.006228,0.003951
14593,20031015,03783310,AAPL,24.82000,0.010998,-0.002103,-0.002592
14593,20031016,03783310,AAPL,23.25000,-0.063255,0.004563,0.003162
14593,20031017,03783310,AAPL,22.75000,-0.021505,-0.007540,-0.010237
14593,20031020,03783310,AAPL,23.22000,0.020659,0.001836,0.005157
14593,20031021,03783310,AAPL,23.18000,-0.001723,0.004343,0.001292
14593,20031022,03783310,AAPL,22.76000,-0.018119,-0.011672,-0.014980
14593,20031023,03783310,AAPL,22.99000,0.010105,-0.003985,0.003310
14593,20031024,03783310,AAPL,22.60000,-0.016964,-0.003693,-0.004701
14593,20031027,03783310,AAPL,22.60000,0.000000,0.008859,0.002158
14593,20031028,03783310,AAPL,23.72000,0.049557,0.012185,0.015187
14593,20031029,03783310,AAPL,23.69000,-0.001265,0.006919,0.001261
14593,20031030,03783310,AAPL,23.09000,-0.025327,0.001370,-0.001116
14593,20031031,03783310,AAPL,22.89000,-0.008662,0.001959,0.003601
14593,20031103,03783310,AAPL,23.15000,0.011359,0.010932,0.007909
14593,20031104,03783310,AAPL,22.91000,-0.010367,0.002004,-0.005448
14593,20031105,03783310,AAPL,23.03000,0.005238,0.002436,-0.001367
14593,20031106,03783310,AAPL,23.12000,0.003908,0.005314,0.005933
14593,20031107,03783310,AAPL,22.50000,-0.026817,0.002978,-0.004574
14593,20031110,03783310,AAPL,21.90000,-0.026667,-0.006173,-0.005792
14593,20031111,03783310,AAPL,21.54000,-0.016438,-0.005676,-0.000516
14593,20031112,03783310,AAPL,22.33000,0.036676,0.014352,0.011456
14593,20031113,03783310,AAPL,22.42000,0.004030,0.002597,-0.000142
14593,20031114,03783310,AAPL,21.46000,-0.042819,-0.006905,-0.007615
14593,20031117,03783310,AAPL,21.13000,-0.015377,-0.009705,-0.006398
14593,20031118,03783310,AAPL,20.41000,-0.034075,-0.004267,-0.009084
14593,20031119,03783310,AAPL,20.41990,0.000485,0.003848,0.008016
14593,20031120,03783310,AAPL,20.37500,-0.002199,-0.004990,-0.008432
14593,20031121,03783310,AAPL,20.28000,-0.004663,0.002108,0.001577
14593,20031124,03783310,AAPL,21.15000,0.042899,0.012823,0.016227
14593,20031125,03783310,AAPL,20.68000,-0.022222,0.006372,0.001720
14593,20031126,03783310,AAPL,20.72000,0.001934,0.006305,0.004327
14593,20031128,03783310,AAPL,20.91000,0.009170,0.005573,-0.000236
14593,20031201,03783310,AAPL,21.71000,0.038259,0.011020,0.011264
14593,20031202,03783310,AAPL,21.54000,-0.007830,0.000896,-0.003271
14593,20031203,03783310,AAPL,21.03000,-0.023677,-0.004904,-0.001772
14593,20031204,03783310,AAPL,21.15000,0.005706,-0.000744,0.004687
14593,20031205,03783310,AAPL,20.85000,-0.014184,-0.004201,-0.007684
14593,20031208,03783310,AAPL,21.05000,0.009592,0.003112,0.007348
14593,20031209,03783310,AAPL,20.45000,-0.028503,-0.008538,-0.008529
14593,20031210,03783310,AAPL,20.38000,-0.003423,-0.009328,-0.001066
14593,20031211,03783310,AAPL,21.21000,0.040726,0.014629,0.011482
14593,20031212,03783310,AAPL,20.89000,-0.015087,0.007220,0.002735
14593,20031215,03783310,AAPL,20.17000,-0.034466,-0.008949,-0.005679
14593,20031216,03783310,AAPL,20.12000,-0.002479,-0.000305,0.006638
14593,20031217,03783310,AAPL,19.88000,-0.011929,0.001254,0.001256
14593,20031218,03783310,AAPL,20.04000,0.008048,0.010770,0.011798
14593,20031219,03783310,AAPL,19.70000,-0.016966,0.000012,-0.000468
14593,20031222,03783310,AAPL,19.85000,0.007614,0.003100,0.003922
14593,20031223,03783310,AAPL,19.81000,-0.002015,0.005755,0.002818
14593,20031224,03783310,AAPL,20.41000,0.030288,0.001372,-0.001807
14593,20031226,03783310,AAPL,20.78000,0.018128,0.004383,0.001691
14593,20031229,03783310,AAPL,21.15000,0.017806,0.011611,0.012401
14593,20031230,03783310,AAPL,21.28000,0.006147,0.003599,0.000144
14593,20031231,03783310,AAPL,21.37000,0.004229,-0.001174,0.002055
14593,20040102,03783310,AAPL,21.28000,-0.004212,0.006070,-0.003094
14593,20040105,03783310,AAPL,22.17000,0.041823,0.012936,0.012395
14593,20040106,03783310,AAPL,22.09000,-0.003608,0.004868,0.001292
14593,20040107,03783310,AAPL,22.59000,0.022635,0.005653,0.002367
14593,20040108,03783310,AAPL,23.36000,0.034086,0.008348,0.004963
14593,20040109,03783310,AAPL,23.00000,-0.015411,-0.000313,-0.008888
14593,20040112,03783310,AAPL,23.73000,0.031739,0.008830,0.004787
14593,20040113,03783310,AAPL,24.12000,0.016435,-0.000546,-0.005332
14593,20040114,03783310,AAPL,24.20000,0.003317,0.006933,0.008295
14593,20040115,03783310,AAPL,22.85000,-0.055785,0.001466,0.001353
14593,20040116,03783310,AAPL,22.72000,-0.005689,0.008029,0.006872
14593,20040120,03783310,AAPL,22.73000,0.000440,0.012299,-0.000930
14593,20040121,03783310,AAPL,22.61000,-0.005279,0.002608,0.007772
14593,20040122,03783310,AAPL,22.18000,-0.019018,-0.003088,-0.003207
14593,20040123,03783310,AAPL,22.56000,0.017133,0.003266,-0.002089
14593,20040126,03783310,AAPL,23.01000,0.019947,0.007669,0.012106
14593,20040127,03783310,AAPL,23.07000,0.002608,-0.002394,-0.009798
14593,20040128,03783310,AAPL,22.52000,-0.023840,-0.013049,-0.013610
14593,20040129,03783310,AAPL,22.68000,0.007105,-0.008374,0.004989
14593,20040130,03783310,AAPL,22.56000,-0.005291,0.003530,-0.002628
14593,20040202,03783310,AAPL,22.32000,-0.010638,0.000397,0.003651
14593,20040203,03783310,AAPL,22.26000,-0.002688,0.000035,0.000678
14593,20040204,03783310,AAPL,21.79000,-0.021114,-0.014544,-0.008371
14593,20040205,03783310,AAPL,22.42000,0.028912,0.001911,0.001838
14593,20040206,03783310,AAPL,22.71000,0.012935,0.016339,0.012555
14593,20040209,03783310,AAPL,22.66700,-0.001893,0.004509,-0.002581
14593,20040210,03783310,AAPL,22.98000,0.013809,0.007230,0.005027
14593,20040211,03783310,AAPL,23.80000,0.035683,0.007439,0.010667
14593,20040212,03783310,AAPL,23.73000,-0.002941,-0.002436,-0.004880
14593,20040213,03783310,AAPL,23.00000,-0.030763,-0.005332,-0.005468
14593,20040217,03783310,AAPL,23.16000,0.006957,0.009204,0.009757
14593,20040218,03783310,AAPL,23.26000,0.004318,-0.003134,-0.004468
14593,20040219,03783310,AAPL,22.47000,-0.033964,-0.006904,-0.004133
14593,20040220,03783310,AAPL,22.40000,-0.003115,-0.005238,-0.002572
14593,20040223,03783310,AAPL,22.19000,-0.009375,-0.010800,-0.002727
14593,20040224,03783310,AAPL,22.36000,0.007661,-0.002408,-0.001665
14593,20040225,03783310,AAPL,22.81000,0.020125,0.006740,0.004021
14593,20040226,03783310,AAPL,23.04000,0.010083,0.006325,0.001084
14593,20040227,03783310,AAPL,23.92000,0.038194,0.005456,0.000026
14593,20040301,03783310,AAPL,24.02000,0.004181,0.012118,0.009625
14593,20040302,03783310,AAPL,23.81000,-0.008743,-0.002248,-0.005934
14593,20040303,03783310,AAPL,23.92000,0.004620,0.002227,0.001688
14593,20040304,03783310,AAPL,25.16000,0.051839,0.007842,0.003336
14593,20040305,03783310,AAPL,26.74000,0.062798,0.003454,0.001723
14593,20040308,03783310,AAPL,26.00000,-0.027674,-0.006010,-0.008350
14593,20040309,03783310,AAPL,27.10000,0.042308,-0.007299,-0.005779
14593,20040310,03783310,AAPL,27.68000,0.021402,-0.014762,-0.014633
14593,20040311,03783310,AAPL,27.15000,-0.019147,-0.011873,-0.015224
14593,20040312,03783310,AAPL,27.56000,0.015101,0.014299,0.012460
14593,20040315,03783310,AAPL,26.45000,-0.040276,-0.016513,-0.014350
14593,20040316,03783310,AAPL,25.82000,-0.023819,-0.001220,0.005623
14593,20040317,03783310,AAPL,26.19000,0.014330,0.013407,0.011749
14593,20040318,03783310,AAPL,25.67000,-0.019855,-0.001807,-0.001273
14593,20040319,03783310,AAPL,25.86000,0.007402,-0.003020,-0.011173
14593,20040322,03783310,AAPL,25.86000,0.000000,-0.016140,-0.012958
14593,20040323,03783310,AAPL,25.29000,-0.022042,0.001573,-0.001324
14593,20040324,03783310,AAPL,25.50000,0.008304,-0.003036,-0.002395
14593,20040325,03783310,AAPL,26.87000,0.053726,0.013398,0.016365
14593,20040326,03783310,AAPL,27.04000,0.006327,0.003268,-0.001019
14593,20040329,03783310,AAPL,27.91000,0.032175,0.011186,0.013005
14593,20040330,03783310,AAPL,27.92000,0.000358,0.006653,0.004036
14593,20040331,03783310,AAPL,27.04000,-0.031519,0.004052,-0.000701
14593,20040401,03783310,AAPL,27.11000,0.002589,0.006876,0.005292
14593,20040402,03783310,AAPL,27.50000,0.014386,0.009104,0.008515
14593,20040405,03783310,AAPL,28.32000,0.029818,0.005305,0.007672
14593,20040406,03783310,AAPL,27.83000,-0.017302,-0.006199,-0.002095
14593,20040407,03783310,AAPL,27.31000,-0.018685,0.001555,-0.006645
14593,20040408,03783310,AAPL,27.53000,0.008056,-0.000685,-0.001061
14593,20040412,03783310,AAPL,28.04000,0.018525,0.004262,0.005161
14593,20040413,03783310,AAPL,26.93000,-0.039586,-0.014536,-0.013762
14593,20040414,03783310,AAPL,26.64000,-0.010769,-0.007152,-0.001124
14593,20040415,03783310,AAPL,29.30000,0.099850,-0.001682,0.000594
14593,20040416,03783310,AAPL,29.18000,-0.004096,0.004400,0.005111
14593,20040419,03783310,AAPL,28.35000,-0.028444,0.004071,0.001066
14593,20040420,03783310,AAPL,27.73000,-0.021870,-0.012450,-0.015557
14593,20040421,03783310,AAPL,27.73000,0.000000,0.002376,0.005312
14593,20040422,03783310,AAPL,27.78000,0.001803,0.010784,0.014091
14593,20040423,03783310,AAPL,27.70000,-0.002880,-0.000902,0.000588
14593,20040426,03783310,AAPL,27.13000,-0.020578,-0.002583,-0.004445
14593,20040427,03783310,AAPL,26.94000,-0.007003,-0.000098,0.002272
14593,20040428,03783310,AAPL,26.45000,-0.018189,-0.017847,-0.013795
14593,20040429,03783310,AAPL,26.77000,0.012098,-0.014693,-0.007591
14593,20040430,03783310,AAPL,25.78000,-0.036982,-0.010760,-0.005916
14593,20040503,03783310,AAPL,26.07000,0.011249,0.001712,0.009203
14593,20040504,03783310,AAPL,26.14000,0.002685,0.006555,0.001843
14593,20040505,03783310,AAPL,26.65000,0.019510,0.003218,0.001769
14593,20040506,03783310,AAPL,26.58000,-0.002627,-0.011141,-0.006723
14593,20040507,03783310,AAPL,26.67000,0.003386,-0.016933,-0.013725
14593,20040510,03783310,AAPL,26.28000,-0.014623,-0.021226,-0.010540
14593,20040511,03783310,AAPL,27.14000,0.032724,0.012822,0.007662
14593,20040512,03783310,AAPL,27.30000,0.005895,-0.001461,0.001671
14593,20040513,03783310,AAPL,27.19000,-0.004029,-0.001152,-0.000766
14593,20040514,03783310,AAPL,27.06000,-0.004781,-0.003696,-0.000675
14593,20040517,03783310,AAPL,26.64000,-0.015521,-0.013039,-0.010587
14593,20040518,03783310,AAPL,27.06000,0.015766,0.007593,0.006817
14593,20040519,03783310,AAPL,26.47000,-0.021803,0.002872,-0.002574
14593,20040520,03783310,AAPL,26.71000,0.009067,-0.001566,0.000468
14593,20040521,03783310,AAPL,27.11000,0.014976,0.006044,0.004012
14593,20040524,03783310,AAPL,27.34000,0.008484,0.006881,0.001692
14593,20040525,03783310,AAPL,28.41000,0.039137,0.014261,0.016104
14593,20040526,03783310,AAPL,28.51000,0.003520,0.005591,0.001698
14593,20040527,03783310,AAPL,28.17000,-0.011926,0.004970,0.005686
14593,20040528,03783310,AAPL,28.06000,-0.003905,0.003178,-0.000535
14593,20040601,03783310,AAPL,28.06000,0.000000,0.002290,0.000464
14593,20040602,03783310,AAPL,28.92000,0.030649,0.002682,0.003380
14593,20040603,03783310,AAPL,28.40000,-0.017981,-0.009511,-0.007422
14593,20040604,03783310,AAPL,28.78000,0.013380,0.006289,0.005248
14593,20040607,03783310,AAPL,29.81000,0.035789,0.012268,0.015964
14593,20040608,03783310,AAPL,30.35000,0.018115,-0.000904,0.001543
14593,20040609,03783310,AAPL,30.20000,-0.004942,-0.010233,-0.009499
14593,20040610,03783310,AAPL,30.74000,0.017881,0.000846,0.004543
14593,20040614,03783310,AAPL,30.12000,-0.020169,-0.013468,-0.009837
14593,20040615,03783310,AAPL,30.69000,0.018924,0.009438,0.005972
14593,20040616,03783310,AAPL,32.74000,0.066797,0.001806,0.001369
14593,20040617,03783310,AAPL,32.81000,0.002138,-0.000446,-0.001332
14593,20040618,03783310,AAPL,32.91000,0.003048,-0.000301,0.002624
14593,20040621,03783310,AAPL,32.33000,-0.017624,-0.001545,-0.004159
14593,20040622,03783310,AAPL,33.00000,0.020724,0.003035,0.003636
14593,20040623,03783310,AAPL,33.70000,0.021212,0.008442,0.008507
14593,20040624,03783310,AAPL,33.18000,-0.015430,0.001372,-0.002981
14593,20040625,03783310,AAPL,33.70000,0.015672,0.004424,-0.005453
14593,20040628,03783310,AAPL,32.49000,-0.035905,-0.002598,-0.000952
14593,20040629,03783310,AAPL,32.50000,0.000308,0.003792,0.002515
14593,20040630,03783310,AAPL,32.54000,0.001231,0.006794,0.004084
14593,20040701,03783310,AAPL,32.30000,-0.007376,-0.007867,-0.010431
14593,20040702,03783310,AAPL,31.08000,-0.037771,0.001427,-0.003153
14593,20040706,03783310,AAPL,30.95000,-0.004183,-0.010534,-0.008148
14593,20040707,03783310,AAPL,30.39000,-0.018094,0.000561,0.001899
14593,20040708,03783310,AAPL,30.14000,-0.008226,-0.012084,-0.008244
14593,20040709,03783310,AAPL,30.03000,-0.003650,0.002667,0.003336
14593,20040712,03783310,AAPL,29.14000,-0.029637,-0.002861,0.001384
14593,20040713,03783310,AAPL,29.22000,0.002745,-0.000970,0.000709
14593,20040714,03783310,AAPL,29.58000,0.012320,-0.003873,-0.003291
14593,20040715,03783310,AAPL,32.93000,0.113252,0.000464,-0.004301
14593,20040716,03783310,AAPL,32.20000,-0.022168,-0.006544,-0.004789
14593,20040719,03783310,AAPL,31.97000,-0.007143,-0.004278,-0.000445
14593,20040720,03783310,AAPL,32.20000,0.007194,0.008189,0.007058
14593,20040721,03783310,AAPL,31.62000,-0.018012,-0.015714,-0.013340
14593,20040722,03783310,AAPL,31.68000,0.001898,-0.004269,0.002706
14593,20040723,03783310,AAPL,30.70000,-0.030934,-0.010551,-0.009701
14593,20040726,03783310,AAPL,31.26000,0.018241,-0.009922,-0.001970
14593,20040727,03783310,AAPL,32.43000,0.037428,0.010437,0.009935
14593,20040728,03783310,AAPL,32.27000,-0.004934,-0.001939,0.000539
14593,20040729,03783310,AAPL,32.64000,0.011466,0.010064,0.004574
14593,20040730,03783310,AAPL,32.34000,-0.009191,0.006060,0.001172
14593,20040802,03783310,AAPL,31.58000,-0.023500,-0.001306,0.004448
14593,20040803,03783310,AAPL,31.29000,-0.009183,-0.006849,-0.006262
14593,20040804,03783310,AAPL,31.79000,0.015980,-0.003546,-0.000964
14593,20040805,03783310,AAPL,31.39000,-0.012583,-0.012299,-0.016320
14593,20040806,03783310,AAPL,29.78000,-0.051290,-0.015348,-0.015481
14593,20040809,03783310,AAPL,30.30000,0.017461,-0.004103,0.001175
14593,20040810,03783310,AAPL,31.52000,0.040264,0.011240,0.012974
14593,20040811,03783310,AAPL,31.01000,-0.016180,-0.006461,-0.003012
14593,20040812,03783310,AAPL,30.37000,-0.020638,-0.011899,-0.011675
14593,20040813,03783310,AAPL,30.84000,0.015476,0.000770,0.001477
14593,20040816,03783310,AAPL,30.78000,-0.001946,0.010962,0.013655
14593,20040817,03783310,AAPL,30.87000,0.002924,0.004403,0.002196
14593,20040818,03783310,AAPL,31.74000,0.028183,0.013785,0.012443
14593,20040819,03783310,AAPL,30.71000,-0.032451,-0.001599,-0.003598
14593,20040820,03783310,AAPL,30.80000,0.002931,0.011319,0.006525
14593,20040823,03783310,AAPL,31.08000,0.009091,-0.002831,-0.002431
14593,20040824,03783310,AAPL,31.95000,0.027992,0.000577,0.000465
14593,20040825,03783310,AAPL,33.05000,0.034429,0.007774,0.008000
14593,20040826,03783310,AAPL,34.66000,0.048714,-0.001207,0.000118
14593,20040827,03783310,AAPL,34.35000,-0.008944,0.005450,0.002425
14593,20040830,03783310,AAPL,34.12000,-0.006696,-0.005769,-0.007781
14593,20040831,03783310,AAPL,34.49000,0.010844,0.005752,0.004631
14593,20040901,03783310,AAPL,35.86000,0.039722,0.004554,0.001512
14593,20040902,03783310,AAPL,35.66000,-0.005577,0.008556,0.011212
14593,20040903,03783310,AAPL,35.23000,-0.012058,-0.003308,-0.004185
14593,20040907,03783310,AAPL,35.76000,0.015044,0.006984,0.006887
14593,20040908,03783310,AAPL,36.35000,0.016499,-0.003547,-0.004486
14593,20040909,03783310,AAPL,35.70000,-0.017882,0.007359,0.001890
14593,20040910,03783310,AAPL,35.87000,0.004762,0.006192,0.004954
14593,20040913,03783310,AAPL,35.59000,-0.007806,0.005147,0.001691
14593,20040914,03783310,AAPL,35.49000,-0.002810,0.000419,0.002229
14593,20040915,03783310,AAPL,35.20000,-0.008171,-0.003611,-0.007055
14593,20040916,03783310,AAPL,36.35000,0.032670,0.006377,0.002794
14593,20040917,03783310,AAPL,37.14000,0.021733,0.001165,0.004495
14593,20040920,03783310,AAPL,37.71000,0.015347,-0.001893,-0.005627
14593,20040921,03783310,AAPL,38.01000,0.007955,0.007471,0.006327
14593,20040922,03783310,AAPL,36.92000,-0.028677,-0.009903,-0.013938
14593,20040923,03783310,AAPL,37.27000,0.009480,-0.000186,-0.004670
14593,20040924,03783310,AAPL,37.29000,0.000537,0.000875,0.001579
14593,20040927,03783310,AAPL,37.53000,0.006436,-0.008093,-0.005936
14593,20040928,03783310,AAPL,38.04000,0.013589,0.006535,0.005926
14593,20040929,03783310,AAPL,38.68000,0.016824,0.005864,0.004270
14593,20040930,03783310,AAPL,38.75000,0.001810,0.005099,-0.000197
14593,20041001,03783310,AAPL,38.67000,-0.002065,0.013046,0.015181
14593,20041004,03783310,AAPL,38.79000,0.003103,0.005085,0.003243
14593,20041005,03783310,AAPL,39.37000,0.014952,-0.000080,-0.000608
14593,20041006,03783310,AAPL,40.64000,0.032258,0.005977,0.006673
14593,20041007,03783310,AAPL,39.62000,-0.025098,-0.007996,-0.009982
14593,20041008,03783310,AAPL,39.06000,-0.014134,-0.005678,-0.007527
14593,20041011,03783310,AAPL,38.59000,-0.012033,0.002379,0.002005
14593,20041012,03783310,AAPL,38.29000,-0.007774,-0.002547,-0.002268
14593,20041013,03783310,AAPL,39.75000,0.038130,-0.006431,-0.007301
14593,20041014,03783310,AAPL,44.98000,0.131572,-0.006096,-0.009303
14593,20041015,03783310,AAPL,45.50000,0.011561,0.004154,0.004450
14593,20041018,03783310,AAPL,47.75000,0.049451,0.001701,0.005252
14593,20041019,03783310,AAPL,47.42000,-0.006911,-0.004585,-0.009686
14593,20041020,03783310,AAPL,47.47000,0.001054,0.002842,0.000390
14593,20041021,03783310,AAPL,47.94000,0.009901,0.007061,0.002564
14593,20041022,03783310,AAPL,47.41000,-0.011055,-0.006434,-0.009715
14593,20041025,03783310,AAPL,47.55000,0.002953,0.002031,-0.000849
14593,20041026,03783310,AAPL,47.97000,0.008833,0.006837,0.014870
14593,20041027,03783310,AAPL,50.30000,0.048572,0.009868,0.012879
14593,20041028,03783310,AAPL,52.19000,0.037575,0.000071,0.001813
14593,20041029,03783310,AAPL,52.40000,0.004024,0.001993,0.002448
14593,20041101,03783310,AAPL,52.45000,0.000954,0.001722,0.000274
14593,20041102,03783310,AAPL,53.50000,0.020019,0.000245,0.000027
14593,20041103,03783310,AAPL,55.31000,0.033832,0.010250,0.011198
14593,20041104,03783310,AAPL,54.45000,-0.015549,0.007671,0.016156
14593,20041105,03783310,AAPL,54.72000,0.004959,0.004761,0.003874
14593,20041108,03783310,AAPL,54.38000,-0.006213,-0.001109,-0.001098
14593,20041109,03783310,AAPL,54.05000,-0.006068,0.004682,-0.000695
14593,20041110,03783310,AAPL,54.75000,0.012951,0.005021,-0.001005
14593,20041111,03783310,AAPL,55.30000,0.010046,0.008568,0.009089
14593,20041112,03783310,AAPL,55.50000,0.003617,0.007782,0.009110
14593,20041115,03783310,AAPL,55.24000,-0.004685,0.003901,-0.000304
14593,20041116,03783310,AAPL,54.93500,-0.005521,-0.003363,-0.007079
14593,20041117,03783310,AAPL,54.90000,-0.000637,0.007896,0.005538
14593,20041118,03783310,AAPL,55.39000,0.008925,0.000565,0.001362
14593,20041119,03783310,AAPL,55.17000,-0.003972,-0.005731,-0.011161
14593,20041122,03783310,AAPL,61.35000,0.112017,0.006321,0.005896
14593,20041123,03783310,AAPL,61.27000,-0.001304,0.003949,-0.000255
14593,20041124,03783310,AAPL,64.05000,0.045373,0.007947,0.004095
14593,20041126,03783310,AAPL,64.55000,0.007806,0.004959,0.000753
14593,20041129,03783310,AAPL,68.44000,0.060263,0.003075,-0.003450
14593,20041130,03783310,AAPL,67.05000,-0.020310,-0.000669,-0.004030
14593,20041201,03783310,AAPL,67.79000,0.011037,0.009709,0.014951
14593,20041202,03783310,AAPL,65.21000,-0.038059,-0.000687,-0.000873
14593,20041203,03783310,AAPL,62.68000,-0.038798,0.003183,0.000706
14593,20041206,03783310,AAPL,65.78000,0.049458,-0.000049,-0.000772
14593,20041207,03783310,AAPL,62.89000,-0.043934,-0.011669,-0.011073
14593,20041208,03783310,AAPL,63.28000,0.006201,0.002901,0.004877
14593,20041209,03783310,AAPL,63.99000,0.011220,0.000077,0.005436
14593,20041210,03783310,AAPL,65.15000,0.018128,0.002806,-0.001043
14593,20041213,03783310,AAPL,64.91000,-0.003684,0.007077,0.008990
14593,20041214,03783310,AAPL,65.29000,0.005854,0.005254,0.003921
14593,20041215,03783310,AAPL,65.26000,-0.000459,0.006400,0.001945
14593,20041216,03783310,AAPL,66.59600,0.020472,-0.003333,-0.002082
14593,20041217,03783310,AAPL,64.99000,-0.024116,0.001684,-0.007472
14593,20041220,03783310,AAPL,62.72000,-0.034928,-0.003273,0.000360
14593,20041221,03783310,AAPL,63.69000,0.015466,0.007313,0.009040
14593,20041222,03783310,AAPL,63.75000,0.000942,0.003717,0.003418
14593,20041223,03783310,AAPL,64.01000,0.004078,0.003446,0.000463
14593,20041227,03783310,AAPL,63.16000,-0.013279,-0.000818,-0.004305
14593,20041228,03783310,AAPL,64.18000,0.016149,0.010040,0.007154
14593,20041229,03783310,AAPL,64.44000,0.004051,0.002215,-0.000074
14593,20041230,03783310,AAPL,64.80000,0.005587,0.004193,0.000082
14593,20041231,03783310,AAPL,64.40000,-0.006173,0.003435,-0.001343
14593,20050103,03783310,AAPL,63.29000,-0.017236,-0.009869,-0.008119
14593,20050104,03783310,AAPL,63.94000,0.010270,-0.014262,-0.011671
14593,20050105,03783310,AAPL,64.50000,0.008758,-0.010687,-0.003628
14593,20050106,03783310,AAPL,64.55000,0.000775,0.002287,0.003506
14593,20050107,03783310,AAPL,69.25000,0.072812,-0.003704,-0.001431
14593,20050110,03783310,AAPL,68.96000,-0.004188,0.003755,0.003423
14593,20050111,03783310,AAPL,64.56000,-0.063805,-0.008537,-0.006100
14593,20050112,03783310,AAPL,65.46000,0.013941,0.002705,0.003981
14593,20050113,03783310,AAPL,69.80000,0.066300,-0.002709,-0.008630
14593,20050114,03783310,AAPL,70.20000,0.005731,0.007311,0.006005
14593,20050118,03783310,AAPL,70.65000,0.006410,0.007684,0.009675
14593,20050119,03783310,AAPL,69.88000,-0.010899,-0.006363,-0.009490
14593,20050120,03783310,AAPL,70.46000,0.008300,-0.007668,-0.007783
14593,20050121,03783310,AAPL,70.49000,0.000426,-0.001068,-0.006415
14593,20050124,03783310,AAPL,70.76000,0.003830,-0.008397,-0.003528
14593,20050125,03783310,AAPL,72.05000,0.018231,0.001183,0.004004
14593,20050126,03783310,AAPL,72.25000,0.002776,0.008623,0.004844
14593,20050127,03783310,AAPL,72.64000,0.005398,0.001403,0.000409
14593,20050128,03783310,AAPL,73.98000,0.018447,-0.001581,-0.002716
14593,20050131,03783310,AAPL,76.90000,0.039470,0.011297,0.008460
14593,20050201,03783310,AAPL,77.53000,0.008192,0.005319,0.006891
14593,20050202,03783310,AAPL,79.63000,0.027086,0.005535,0.003178
14593,20050203,03783310,AAPL,77.81000,-0.022856,-0.001503,-0.002766
14593,20050204,03783310,AAPL,78.84000,0.013237,0.009515,0.011043
14593,20050207,03783310,AAPL,78.94000,0.001268,0.000092,-0.001089
14593,20050208,03783310,AAPL,80.90000,0.024829,0.001395,0.000483
14593,20050209,03783310,AAPL,78.74000,-0.026700,-0.010220,-0.008575
14593,20050210,03783310,AAPL,78.36000,-0.004826,0.000507,0.004211
14593,20050211,03783310,AAPL,81.21000,0.036371,0.007131,0.006926
14593,20050214,03783310,AAPL,84.63000,0.042113,0.002061,0.000697
14593,20050215,03783310,AAPL,88.41000,0.044665,0.000199,0.003300
14593,20050216,03783310,AAPL,90.13000,0.019455,0.002078,0.000182
14593,20050217,03783310,AAPL,87.81000,-0.025741,-0.005372,-0.007923
14593,20050218,03783310,AAPL,86.81000,-0.011388,-0.001214,0.000700
14593,20050222,03783310,AAPL,85.29000,-0.017509,-0.011550,-0.014506
14593,20050223,03783310,AAPL,88.23000,0.034471,0.002061,0.005607
14593,20050224,03783310,AAPL,88.93000,0.007934,0.004865,0.007894
14593,20050225,03783310,AAPL,88.99000,0.000675,0.008821,0.009307
14593,20050228,03783310,AAPL,44.86000,0.008203,-0.002731,-0.006414
14593,20050301,03783310,AAPL,44.50000,-0.008025,0.004735,0.005658
14593,20050302,03783310,AAPL,44.12100,-0.008517,-0.001383,-0.000273
14593,20050303,03783310,AAPL,41.79000,-0.052832,0.000914,0.000322
14593,20050304,03783310,AAPL,42.81000,0.024408,0.006282,0.009624
14593,20050307,03783310,AAPL,42.75000,-0.001402,0.000829,0.002610
14593,20050308,03783310,AAPL,40.53000,-0.051930,-0.004019,-0.004799
14593,20050309,03783310,AAPL,39.35000,-0.029114,-0.007195,-0.010185
14593,20050310,03783310,AAPL,39.83000,0.012198,-0.004526,0.001856
14593,20050311,03783310,AAPL,40.27000,0.011047,-0.001217,-0.007583
14593,20050314,03783310,AAPL,40.32000,0.001242,0.001333,0.005625
14593,20050315,03783310,AAPL,40.96000,0.015873,-0.004356,-0.007524
14593,20050316,03783310,AAPL,41.18000,0.005371,-0.006631,-0.008082
14593,20050317,03783310,AAPL,42.25000,0.025983,0.001191,0.001801
14593,20050318,03783310,AAPL,42.96000,0.016805,-0.003286,-0.000471
14593,20050321,03783310,AAPL,43.70000,0.017225,-0.002710,-0.004934
14593,20050322,03783310,AAPL,42.83000,-0.019908,-0.004405,-0.010196
14593,20050323,03783310,AAPL,42.55000,-0.006538,-0.008747,0.000700
14593,20050324,03783310,AAPL,42.50000,-0.001175,0.002661,-0.000947
14593,20050328,03783310,AAPL,42.53000,0.000706,-0.001939,0.002441
14593,20050329,03783310,AAPL,41.75000,-0.018340,-0.011556,-0.007596
14593,20050330,03783310,AAPL,42.80000,0.025150,0.009659,0.013773
14593,20050331,03783310,AAPL,41.67000,-0.026402,0.003774,-0.000694
14593,20050401,03783310,AAPL,40.89000,-0.018718,-0.003858,-0.006497
14593,20050404,03783310,AAPL,41.09000,0.004891,-0.001183,0.002728
14593,20050405,03783310,AAPL,41.89000,0.019469,0.001685,0.004481
14593,20050406,03783310,AAPL,42.33000,0.010504,0.001945,0.002269
14593,20050407,03783310,AAPL,43.56000,0.029057,0.005046,0.005971
14593,20050408,03783310,AAPL,43.74000,0.004132,-0.006389,-0.008345
